,total_observations,kappa_star,size,mean_comp,KM1,KM2,KM1_error,KM2_error
48,106.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
49,108.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
50,110.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
51,112.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
52,114.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
53,116.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
54,118.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
55,120.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
56,122.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
57,124.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
58,126.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
59,128.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
60,130.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
61,132.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
62,134.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
63,136.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
64,138.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
65,140.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
66,142.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
67,144.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
68,146.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
69,148.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
70,150.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
71,152.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
72,154.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
73,156.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
74,158.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
75,160.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
76,162.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
77,164.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
78,166.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
79,168.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
80,170.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
81,172.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
82,174.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
83,176.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
84,178.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
85,180.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
86,182.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
87,184.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
88,186.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
89,188.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
90,190.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
91,192.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
92,194.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
93,196.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
94,198.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
95,200.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
96,202.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
97,204.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
98,206.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
99,208.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
100,210.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
101,212.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
102,214.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
103,216.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
104,218.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
105,220.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
106,222.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
107,224.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
108,226.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
109,228.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
110,230.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
111,232.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
112,234.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
113,236.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
114,238.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
115,240.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
116,242.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
117,244.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
118,246.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
119,248.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
120,250.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
121,252.0,0.4,100.0,10.0,0.3912009512485137,0.40116959064327484,0.008799048751486349,0.0011695906432748204
122,254.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
123,256.0,0.4,100.0,10.0,0.40116959064327484,0.40116959064327484,0.0011695906432748204,0.0011695906432748204
124,258.0,0.4,100.0,10.0,0.3912009512485137,0.3912009512485137,0.008799048751486349,0.008799048751486349
