,total_observations,kappa_star,size,mean_comp,KM1,KM2,KM1_error,KM2_error
0,500.0,0.5,100.0,8.238734066354478,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
1,500.0,0.5,100.0,1.31509741614091,0.3912009512485137,0.4995112414467253,0.10879904875148633,0.0004887585532746819
2,500.0,0.5,100.0,8.27770508354638,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
3,500.0,0.5,100.0,8.173748555342117,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
4,500.0,0.5,100.0,7.862258925001796,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
5,500.0,0.5,100.0,8.055962162627491,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
6,500.0,0.5,100.0,9.57135530560296,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
7,500.0,0.5,100.0,7.130147551053328,0.3359273670557717,0.4995112414467253,0.1640726329442283,0.0004887585532746819
8,500.0,0.5,100.0,1.409919781044263,0.37023370233702335,0.49256689791873143,0.12976629766297665,0.007433102081268572
9,500.0,0.5,100.0,4.664719025231001,0.29766803840877915,0.4995112414467253,0.20233196159122085,0.0004887585532746819
10,500.0,0.5,100.0,1.951483639059979,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
11,500.0,0.5,100.0,3.213205068703952,0.3808948004836759,0.506268081002893,0.11910519951632409,0.006268081002893
12,500.0,0.5,100.0,5.231441935222513,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
13,500.0,0.5,100.0,7.996822914332382,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
14,500.0,0.5,100.0,6.6686033191075476,0.31090174966352624,0.4995112414467253,0.18909825033647376,0.0004887585532746819
15,500.0,0.5,100.0,6.2747548231603965,0.3591989987484355,0.506268081002893,0.14080100125156447,0.006268081002893
16,500.0,0.5,100.0,6.088252689250458,0.31090174966352624,0.506268081002893,0.18909825033647376,0.006268081002893
17,500.0,0.5,100.0,2.371158250395864,0.31090174966352624,0.4995112414467253,0.18909825033647376,0.0004887585532746819
18,500.0,0.5,100.0,2.755038172211518,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
19,500.0,0.5,100.0,2.1485757582883243,0.3591989987484355,0.4995112414467253,0.14080100125156447,0.0004887585532746819
20,500.0,0.5,100.0,9.130875374279467,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
21,500.0,0.5,100.0,1.4049603165817481,0.420158550396376,0.506268081002893,0.07984144960362399,0.006268081002893
22,500.0,0.5,100.0,4.508731035930637,0.3236459709379128,0.506268081002893,0.1763540290620872,0.006268081002893
23,500.0,0.5,100.0,7.693266027238938,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
24,500.0,0.5,100.0,7.317373810490122,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
25,500.0,0.5,100.0,2.0700357716989535,0.2839160839160839,0.506268081002893,0.21608391608391608,0.006268081002893
26,500.0,0.5,100.0,9.11080174163395,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
27,500.0,0.5,100.0,7.37479651048332,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
28,500.0,0.5,100.0,5.235818030935348,0.3912009512485137,0.506268081002893,0.10879904875148633,0.006268081002893
29,500.0,0.5,100.0,3.640434100765611,0.31090174966352624,0.506268081002893,0.18909825033647376,0.006268081002893
30,500.0,0.5,100.0,9.47674392218889,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
31,500.0,0.5,100.0,8.579766056910618,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
32,500.0,0.5,100.0,2.8351555926769962,0.2547307132459971,0.506268081002893,0.2452692867540029,0.006268081002893
33,500.0,0.5,100.0,3.925470761471404,0.34777070063694265,0.506268081002893,0.15222929936305735,0.006268081002893
34,500.0,0.5,100.0,8.663442498244379,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
35,500.0,0.5,100.0,4.683312262769518,0.3808948004836759,0.506268081002893,0.11910519951632409,0.006268081002893
36,500.0,0.5,100.0,7.303086110240452,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
37,500.0,0.5,100.0,1.9001718862120922,0.3591989987484355,0.5128449096098954,0.14080100125156447,0.012844909609895372
38,500.0,0.5,100.0,7.077406129834429,0.31090174966352624,0.506268081002893,0.18909825033647376,0.006268081002893
39,500.0,0.5,100.0,4.568620319711436,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
40,500.0,0.5,100.0,8.699473777086833,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
41,500.0,0.5,100.0,5.306267582130477,0.37023370233702335,0.506268081002893,0.12976629766297665,0.006268081002893
42,500.0,0.5,100.0,1.9714249139043512,0.3912009512485137,0.506268081002893,0.10879904875148633,0.006268081002893
43,500.0,0.5,100.0,3.0442999370510346,0.3236459709379128,0.506268081002893,0.1763540290620872,0.006268081002893
44,500.0,0.5,100.0,6.18396332345953,0.37023370233702335,0.4995112414467253,0.12976629766297665,0.0004887585532746819
45,500.0,0.5,100.0,7.595860993860666,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
46,500.0,0.5,100.0,9.956277304436384,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
47,500.0,0.5,100.0,8.376658266409999,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
48,500.0,0.5,100.0,2.32312219784631,0.29766803840877915,0.4995112414467253,0.20233196159122085,0.0004887585532746819
49,500.0,0.5,100.0,6.534138696109936,0.3236459709379128,0.4995112414467253,0.1763540290620872,0.0004887585532746819
50,500.0,0.5,100.0,2.90106074550975,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
51,500.0,0.5,100.0,4.765189826724394,0.34777070063694265,0.4995112414467253,0.15222929936305735,0.0004887585532746819
52,500.0,0.5,100.0,6.869165580236366,0.3236459709379128,0.506268081002893,0.1763540290620872,0.006268081002893
53,500.0,0.5,100.0,9.75798410147844,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
54,500.0,0.5,100.0,4.456166307078383,0.3236459709379128,0.4995112414467253,0.1763540290620872,0.0004887585532746819
55,500.0,0.5,100.0,5.210096105907935,0.40116959064327484,0.4995112414467253,0.09883040935672516,0.0004887585532746819
56,500.0,0.5,100.0,6.330237525811364,0.34777070063694265,0.506268081002893,0.15222929936305735,0.006268081002893
57,500.0,0.5,100.0,6.2926476003881655,0.3591989987484355,0.4995112414467253,0.14080100125156447,0.0004887585532746819
58,500.0,0.5,100.0,8.319709288771792,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
59,500.0,0.5,100.0,8.799431531171926,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
60,500.0,0.5,100.0,6.444705879956486,0.3591989987484355,0.4995112414467253,0.14080100125156447,0.0004887585532746819
61,500.0,0.5,100.0,3.357548086884536,0.31090174966352624,0.506268081002893,0.18909825033647376,0.006268081002893
62,500.0,0.5,100.0,9.328783182848852,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
63,500.0,0.5,100.0,4.559409065581704,0.3236459709379128,0.4995112414467253,0.1763540290620872,0.0004887585532746819
64,500.0,0.5,100.0,1.142638417804287,0.4108170310701956,0.506268081002893,0.08918296892980437,0.006268081002893
65,500.0,0.5,100.0,5.670517880834263,0.3236459709379128,0.4995112414467253,0.1763540290620872,0.0004887585532746819
66,500.0,0.5,100.0,1.2715995927728623,0.4705274043433299,0.5192488262910798,0.029472595656670098,0.019248826291079824
67,500.0,0.5,100.0,2.808142537643222,0.3591989987484355,0.4995112414467253,0.14080100125156447,0.0004887585532746819
68,500.0,0.5,100.0,1.9283838607325274,0.3912009512485137,0.506268081002893,0.10879904875148633,0.006268081002893
69,500.0,0.5,100.0,5.626707306728758,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
70,500.0,0.5,100.0,3.2155814441688517,0.37023370233702335,0.506268081002893,0.12976629766297665,0.006268081002893
71,500.0,0.5,100.0,5.457091440908127,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
72,500.0,0.5,100.0,9.487830591530695,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
73,500.0,0.5,100.0,7.702263601599331,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
74,500.0,0.5,100.0,5.111341033785702,0.3591989987484355,0.506268081002893,0.14080100125156447,0.006268081002893
75,500.0,0.5,100.0,7.17496824652233,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
76,500.0,0.5,100.0,1.4104222817485135,0.3808948004836759,0.4995112414467253,0.11910519951632409,0.0004887585532746819
77,500.0,0.5,100.0,9.807212170634838,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
78,500.0,0.5,100.0,8.154095722187394,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
79,500.0,0.5,100.0,6.294316915715373,0.31090174966352624,0.506268081002893,0.18909825033647376,0.006268081002893
80,500.0,0.5,100.0,3.461140997605325,0.2839160839160839,0.506268081002893,0.21608391608391608,0.006268081002893
81,500.0,0.5,100.0,4.50990075624131,0.3236459709379128,0.506268081002893,0.1763540290620872,0.006268081002893
82,500.0,0.5,100.0,7.733251575583309,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
83,500.0,0.5,100.0,3.759390658814942,0.3591989987484355,0.506268081002893,0.14080100125156447,0.006268081002893
84,500.0,0.5,100.0,3.8895565360647724,0.3236459709379128,0.506268081002893,0.1763540290620872,0.006268081002893
85,500.0,0.5,100.0,9.003037273175044,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
86,500.0,0.5,100.0,6.4147936063185655,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
87,500.0,0.5,100.0,1.7414223056742753,0.43798024149286496,0.5128449096098954,0.06201975850713504,0.012844909609895372
88,500.0,0.5,100.0,6.5000673682702805,0.34777070063694265,0.506268081002893,0.15222929936305735,0.006268081002893
89,500.0,0.5,100.0,6.183012164804993,0.3591989987484355,0.4995112414467253,0.14080100125156447,0.0004887585532746819
90,500.0,0.5,100.0,9.418194195646139,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
91,500.0,0.5,100.0,3.18839263635806,0.3236459709379128,0.4995112414467253,0.1763540290620872,0.0004887585532746819
92,500.0,0.5,100.0,1.2223754192496876,0.40116959064327484,0.4995112414467253,0.09883040935672516,0.0004887585532746819
93,500.0,0.5,100.0,6.358451765141982,0.2839160839160839,0.506268081002893,0.21608391608391608,0.006268081002893
94,500.0,0.5,100.0,5.928660834604397,0.2547307132459971,0.506268081002893,0.2452692867540029,0.006268081002893
95,500.0,0.5,100.0,7.982621258287394,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
96,500.0,0.5,100.0,7.839374684207773,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
97,500.0,0.5,100.0,5.766248621725127,0.2839160839160839,0.4995112414467253,0.21608391608391608,0.0004887585532746819
98,500.0,0.5,100.0,1.8469109602650906,0.34777070063694265,0.506268081002893,0.15222929936305735,0.006268081002893
99,500.0,0.5,100.0,9.645858141761058,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
100,500.0,0.5,100.0,4.772207067830742,0.34777070063694265,0.506268081002893,0.15222929936305735,0.006268081002893
101,500.0,0.5,100.0,9.459094986423567,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
102,500.0,0.5,100.0,2.5084788413498167,0.29766803840877915,0.5128449096098954,0.20233196159122085,0.012844909609895372
103,500.0,0.5,100.0,3.560580897596749,0.26961483594864477,0.506268081002893,0.23038516405135523,0.006268081002893
104,500.0,0.5,100.0,9.780704841872211,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
105,500.0,0.5,100.0,5.330208387882777,0.31090174966352624,0.506268081002893,0.18909825033647376,0.006268081002893
106,500.0,0.5,100.0,5.895550736478125,0.3359273670557717,0.506268081002893,0.1640726329442283,0.006268081002893
107,500.0,0.5,100.0,2.1817442132147833,0.3808948004836759,0.506268081002893,0.11910519951632409,0.006268081002893
108,500.0,0.5,100.0,1.150685356114053,0.43798024149286496,0.5128449096098954,0.06201975850713504,0.012844909609895372
109,500.0,0.5,100.0,4.807824710638769,0.3591989987484355,0.506268081002893,0.14080100125156447,0.006268081002893
110,500.0,0.5,100.0,7.236443822637458,0.4995112414467253,0.4995112414467253,0.0004887585532746819,0.0004887585532746819
111,500.0,0.5,100.0,6.78429819172317,0.3808948004836759,0.506268081002893,0.11910519951632409,0.006268081002893
112,500.0,0.5,100.0,2.167556395949387,0.40116959064327484,0.506268081002893,0.09883040935672516,0.006268081002893
