,total_observations,kappa_star,size,mean_comp,KM1,KM2,KM1_error,KM2_error
0,500.0,0.12972220791552438,100.0,10.0,0.10956521739130434,0.10956521739130434,0.020156990524220042,0.020156990524220042
1,500.0,0.1436179304885138,100.0,10.0,0.1307300509337861,0.1307300509337861,0.0128878795547277,0.0128878795547277
2,500.0,0.3145300241316362,100.0,10.0,0.31090174966352624,0.31090174966352624,0.003628274468109982,0.003628274468109982
3,500.0,0.22605815838398852,100.0,10.0,0.2062015503875969,0.22306525037936267,0.019856607996391606,0.002992908004625844
4,500.0,0.23076227524770765,100.0,10.0,0.22306525037936267,0.22306525037936267,0.007697024868344976,0.007697024868344976
5,500.0,0.7036782343040556,100.0,10.0,0.7028438769587928,0.7028438769587928,0.0008343573452628261,0.0008343573452628261
6,500.0,0.5204849714935351,100.0,10.0,0.5192488262910798,0.5192488262910798,0.0012361452024552966,0.0012361452024552966
7,500.0,0.2524858759803661,100.0,10.0,0.23922734026745915,0.2547307132459971,0.013258535712906944,0.0022448372656310167
8,500.0,0.25413717061064733,100.0,10.0,0.23922734026745915,0.2547307132459971,0.014909830343188185,0.0005935426353497752
9,500.0,0.566914006812528,100.0,10.0,0.5649957519116398,0.5649957519116398,0.001918254900888261,0.001918254900888261
10,500.0,0.7718878272102673,100.0,10.0,0.7729490022172949,0.7715305667112896,0.001061175007027626,0.0003572604989776629
11,500.0,0.1440279880710884,100.0,10.0,0.1307300509337861,0.1307300509337861,0.013297937137302318,0.013297937137302318
12,500.0,0.2983636849958342,100.0,10.0,0.2839160839160839,0.29766803840877915,0.014447601079750294,0.0006956465870550654
13,500.0,0.587640030554264,100.0,10.0,0.5847526358475263,0.5847526358475263,0.0028873947067376005,0.0028873947067376005
14,500.0,0.24381118800464005,100.0,10.0,0.23922734026745915,0.23922734026745915,0.004583847737180902,0.004583847737180902
15,500.0,0.5685024991978913,100.0,10.0,0.5701091519731318,0.5701091519731318,0.0016066527752405246,0.0016066527752405246
16,500.0,0.5211668159730929,100.0,10.0,0.5192488262910798,0.5192488262910798,0.001917989682013066,0.001917989682013066
17,500.0,0.8515455617255722,100.0,10.0,0.8543385490753912,0.8519803411390575,0.0027929873498190316,0.0004347794134853533
18,500.0,0.8732397117347072,100.0,10.0,0.8747860112496944,0.8747860112496944,0.0015462995149871928,0.0015462995149871928
